#Digilent WaveForms Oscilloscope Record
#Device Name: Analog Discovery Studio
#Serial Number: SN:210415B1A0BE
#Date Time: 2026-09-16 14:22:41
#Sample rate: 1000Hz
#Samples: 15000
Time (s),Channel 1 (V),Channel 2 (V)
7.158000,1.601793,1.963294
7.159000,1.603126,1.958557
7.160000,1.604636,1.966056
7.161000,1.605235,1.957435
7.162000,1.609318,1.946833
7.163000,1.610618,1.970416
7.164000,1.611216,1.951596
7.165000,1.615099,1.949715
7.166000,1.616544,1.970971
7.167000,1.617898,1.953930
7.168000,1.617851,1.965337
7.169000,1.621486,1.963572
7.170000,1.622235,1.964535
7.171000,1.623131,1.949811
7.172000,1.628870,1.957926
7.173000,1.629637,1.964469
7.174000,1.630777,1.970220
7.175000,1.632696,1.963407
7.176000,1.635396,1.959444
7.177000,1.635927,1.965898
7.178000,1.639742,1.951279
7.179000,1.641467,1.967693
7.180000,1.642606,1.947081
7.181000,1.641207,1.955424
7.182000,1.645105,1.954012
7.183000,1.648779,1.966585
7.184000,1.650312,1.955510
7.185000,1.650622,1.955998
7.186000,1.653072,1.955877
7.187000,1.656011,1.967876
7.188000,1.654513,1.959932
7.189000,1.656035,1.980863
7.190000,1.660697,1.949559
7.191000,1.662438,1.953015
7.192000,1.663762,1.962368
7.193000,1.667712,1.978499
7.194000,1.668145,1.973163
7.195000,1.667551,1.961181
7.196000,1.674549,1.944351
7.197000,1.673247,1.965602
7.198000,1.677189,1.960930
7.199000,1.677995,1.962440
7.200000,1.680494,1.961361
7.201000,1.678734,1.973161
7.202000,1.679358,1.952754
7.203000,1.684708,1.954831
7.204000,1.686700,1.944491
7.205000,1.688513,1.957918
7.206000,1.690667,1.952141
7.207000,1.690268,1.946165
7.208000,1.692596,1.959588
7.209000,1.697570,1.951639
7.210000,1.697433,1.958938
7.211000,1.699164,1.964292
7.212000,1.701275,1.951256
7.213000,1.701556,1.947398
7.214000,1.706775,1.944458
7.215000,1.707746,1.960878
7.216000,1.707744,1.953229
7.217000,1.713386,1.966959
7.218000,1.712868,1.952972
7.219000,1.713680,1.957959
7.220000,1.713580,1.966186
7.221000,1.718505,1.960100
7.222000,1.721616,1.966687
7.223000,1.716689,1.971279
7.224000,1.723498,1.957227
7.225000,1.724747,1.967885
7.226000,1.728418,1.956321
7.227000,1.729734,1.942182
7.228000,1.730871,1.941080
7.229000,1.732696,1.965123
7.230000,1.735208,1.959061
7.231000,1.736451,1.959498
7.232000,1.739642,1.948010
7.233000,1.740126,1.940812
7.234000,1.737705,1.958361
7.235000,1.742409,1.955131
7.236000,1.742415,1.959062
7.237000,1.743900,1.947641
7.238000,1.746712,1.955532
7.239000,1.748546,1.946657
7.240000,1.749941,1.959969
7.241000,1.752509,1.953687
7.242000,1.754207,1.943713
7.243000,1.756435,1.935760
7.244000,1.757990,1.949857
7.245000,1.758224,1.951631
7.246000,1.758619,1.953106
7.247000,1.763767,1.957270
7.248000,1.765238,1.950192
7.249000,1.765622,1.949672
7.250000,1.764523,1.947684
7.251000,1.770027,1.931225
7.252000,1.772673,1.954884
7.253000,1.773308,1.956844
7.254000,1.773740,1.948892
7.255000,1.776362,1.943173
7.256000,1.775559,1.955785
7.257000,1.779946,1.944794
7.258000,1.778643,1.944333
7.259000,1.780785,1.948993
7.260000,1.787608,1.949367
7.261000,1.786331,1.938049
7.262000,1.783292,1.964832
7.263000,1.788254,1.958530
7.264000,1.789146,1.949919
7.265000,1.789825,1.958458
7.266000,1.791723,1.960767
7.267000,1.795479,1.950553
7.268000,1.796904,1.950401
7.269000,1.797571,1.938822
7.270000,1.799764,1.926934
7.271000,1.800850,1.933578
7.272000,1.803140,1.942260
7.273000,1.805480,1.953643
7.274000,1.805772,1.941314
7.275000,1.805607,1.944989
7.276000,1.809369,1.925918
7.277000,1.809773,1.950171
7.278000,1.810478,1.934288
7.279000,1.812468,1.924723
7.280000,1.814205,1.947930
7.281000,1.815740,1.935081
7.282000,1.817773,1.949169
7.283000,1.819436,1.932015
7.284000,1.820421,1.924933
7.285000,1.822691,1.934202
7.286000,1.823038,1.948392
7.287000,1.823176,1.948028
7.288000,1.825944,1.926390
7.289000,1.825938,1.944908
7.290000,1.828320,1.941317
7.291000,1.829356,1.939206
7.292000,1.833211,1.944291
7.293000,1.834774,1.942644
7.294000,1.834087,1.936870
7.295000,1.835835,1.938989
7.296000,1.837148,1.927159
7.297000,1.841921,1.924952
7.298000,1.840401,1.928403
7.299000,1.841336,1.936328
7.300000,1.845764,1.925630
7.301000,1.844693,1.942460
7.302000,1.846131,1.945052
7.303000,1.846760,1.929750
7.304000,1.846564,1.939192
7.305000,1.848703,1.932512
7.306000,1.851585,1.928515
7.307000,1.852949,1.931971
7.308000,1.853082,1.916639
7.309000,1.853635,1.928248
7.310000,1.856136,1.932412
7.311000,1.856869,1.924982
7.312000,1.855792,1.935772
7.313000,1.858309,1.923295
7.314000,1.861071,1.927791
7.315000,1.858723,1.912974
7.316000,1.862552,1.924796
7.317000,1.863024,1.926998
7.318000,1.865812,1.910016
7.319000,1.864304,1.929047
7.320000,1.868111,1.930230
7.321000,1.867760,1.913919
7.322000,1.867267,1.915366
7.323000,1.872687,1.925832
7.324000,1.870186,1.908918
7.325000,1.873075,1.921834
7.326000,1.876697,1.922529
7.327000,1.875228,1.921382
7.328000,1.872005,1.911721
7.329000,1.875350,1.921532
7.330000,1.878485,1.919035
7.331000,1.881948,1.925004
7.332000,1.879375,1.915270
7.333000,1.880720,1.904728
7.334000,1.880851,1.917014
7.335000,1.883156,1.912394
7.336000,1.884210,1.911230
7.337000,1.887094,1.910551
7.338000,1.888678,1.928118
7.339000,1.889728,1.909541
7.340000,1.887016,1.905868
7.341000,1.889985,1.926150
7.342000,1.889949,1.915480
7.343000,1.892242,1.899115
7.344000,1.892495,1.923901
7.345000,1.892386,1.901122
7.346000,1.894002,1.909502
7.347000,1.894999,1.912239
7.348000,1.897526,1.925113
7.349000,1.895622,1.916935
7.350000,1.896325,1.910453
7.351000,1.898293,1.914025
7.352000,1.898194,1.919924
7.353000,1.896844,1.923809
7.354000,1.902091,1.909532
7.355000,1.901148,1.912084
7.356000,1.901212,1.919897
7.357000,1.904030,1.921915
7.358000,1.902049,1.913109
7.359000,1.905783,1.914216
7.360000,1.903174,1.906604
7.361000,1.905502,1.913816
7.362000,1.906517,1.907809
7.363000,1.907595,1.925069
7.364000,1.906048,1.920654
7.365000,1.909515,1.892707
7.366000,1.908532,1.912124
7.367000,1.912591,1.916357
7.368000,1.909248,1.903906
7.369000,1.912098,1.915014
7.370000,1.910544,1.917745
7.371000,1.911095,1.913525
7.372000,1.911921,1.915961
7.373000,1.915326,1.899715
7.374000,1.914146,1.901059
7.375000,1.914156,1.894977
7.376000,1.913384,1.910672
7.377000,1.916328,1.898252
7.378000,1.917857,1.904129
7.379000,1.917638,1.903751
7.380000,1.916664,1.913463
7.381000,1.917646,1.910208
7.382000,1.919788,1.913699
7.383000,1.917727,1.911181
7.384000,1.920459,1.906637
7.385000,1.920927,1.906499
7.386000,1.921588,1.896562
7.387000,1.919308,1.899354
7.388000,1.921965,1.906819
7.389000,1.918489,1.901727
7.390000,1.923137,1.905290
7.391000,1.924388,1.909974
7.392000,1.922953,1.910879
7.393000,1.925137,1.908281
7.394000,1.923092,1.916041
7.395000,1.925745,1.911295
7.396000,1.924082,1.904201
7.397000,1.926599,1.924282
7.398000,1.927492,1.902060
7.399000,1.927022,1.903943
7.400000,1.924837,1.907000
7.401000,1.925322,1.906453
7.402000,1.927348,1.900455
7.403000,1.926104,1.892911
7.404000,1.930136,1.908072
7.405000,1.925140,1.908960
7.406000,1.925639,1.925419
7.407000,1.926852,1.904148
7.408000,1.928225,1.905138
7.409000,1.925957,1.897464
7.410000,1.926616,1.900366
7.411000,1.928505,1.906194
7.412000,1.930054,1.902505
7.413000,1.927909,1.912154
7.414000,1.931667,1.893817
7.415000,1.931447,1.903750
7.416000,1.934036,1.911190
7.417000,1.931050,1.904899
7.418000,1.929521,1.913766
7.419000,1.931766,1.897745
7.420000,1.931261,1.895777
7.421000,1.929352,1.891233
7.422000,1.931713,1.896829
7.423000,1.931175,1.894958
7.424000,1.931229,1.897421
7.425000,1.932281,1.906607
7.426000,1.931059,1.905801
7.427000,1.930412,1.911029
7.428000,1.929736,1.906734
7.429000,1.931478,1.906384
7.430000,1.928896,1.905705
7.431000,1.928988,1.906190
7.432000,1.931953,1.912185
7.433000,1.931921,1.897113
7.434000,1.932337,1.911354
7.435000,1.930525,1.908010
7.436000,1.933575,1.907771
7.437000,1.930145,1.902926
7.438000,1.930397,1.906910
7.439000,1.930062,1.902361
7.440000,1.932071,1.913312
7.441000,1.929264,1.888879
7.442000,1.934422,1.906593
7.443000,1.928844,1.904504
7.444000,1.927301,1.896316
7.445000,1.929788,1.892637
7.446000,1.929301,1.902730
7.447000,1.928385,1.887369
7.448000,1.926752,1.913617
7.449000,1.927892,1.893507
7.450000,1.929014,1.906644
7.451000,1.926579,1.904467
7.452000,1.929669,1.903496
7.453000,1.925347,1.922676
7.454000,1.924749,1.904692
7.455000,1.928440,1.899301
7.456000,1.927137,1.895201
7.457000,1.928471,1.905986
7.458000,1.926685,1.914293
7.459000,1.924444,1.902328
7.460000,1.924991,1.900329
7.461000,1.923115,1.901826
7.462000,1.926831,1.906549
7.463000,1.927065,1.902278
7.464000,1.924597,1.897995
7.465000,1.920626,1.918652
7.466000,1.925023,1.910182
7.467000,1.924811,1.895636
7.468000,1.921698,1.918145
7.469000,1.920594,1.916184
7.470000,1.921224,1.909617
7.471000,1.925732,1.913797
7.472000,1.919578,1.910973
7.473000,1.920127,1.895820
7.474000,1.918709,1.906736
7.475000,1.918755,1.903466
7.476000,1.920656,1.919219
7.477000,1.918915,1.913375
7.478000,1.920281,1.913493
7.479000,1.917238,1.900088
7.480000,1.916353,1.908113
7.481000,1.916100,1.909098
7.482000,1.913446,1.902728
7.483000,1.914056,1.923963
7.484000,1.914359,1.911213
7.485000,1.915127,1.923931
7.486000,1.914270,1.910361
7.487000,1.913074,1.900800
7.488000,1.913539,1.909630
7.489000,1.911326,1.914558
7.490000,1.911027,1.902127
7.491000,1.907853,1.906836
7.492000,1.909702,1.904531
7.493000,1.910860,1.895065
7.494000,1.908636,1.917874
7.495000,1.906103,1.911904
7.496000,1.904904,1.911998
7.497000,1.907876,1.914839
7.498000,1.906856,1.902298
7.499000,1.904248,1.912840
7.500000,1.902242,1.908643
7.501000,1.901508,1.911250
7.502000,1.903779,1.913411
7.503000,1.903156,1.922061
7.504000,1.901226,1.910846
7.505000,1.901978,1.914266
7.506000,1.899193,1.891311
7.507000,1.897198,1.918164
7.508000,1.898387,1.891640
7.509000,1.898674,1.913394
7.510000,1.894109,1.903966
7.511000,1.893697,1.917042
7.512000,1.892995,1.924784
7.513000,1.891275,1.916521
7.514000,1.892158,1.914830
7.515000,1.893042,1.924990
7.516000,1.890029,1.926223
7.517000,1.886446,1.908189
7.518000,1.886076,1.929223
7.519000,1.887494,1.909597
7.520000,1.886171,1.903757
7.521000,1.885090,1.918276
7.522000,1.885674,1.926584
7.523000,1.883451,1.899460
7.524000,1.882322,1.914048
7.525000,1.883054,1.915359
7.526000,1.880653,1.912569
7.527000,1.880750,1.915208
7.528000,1.877706,1.920329
7.529000,1.879698,1.915722
7.530000,1.876834,1.915929
7.531000,1.874116,1.922109
7.532000,1.873223,1.920926
7.533000,1.876632,1.925648
7.534000,1.874073,1.917146
7.535000,1.871957,1.926132
7.536000,1.870838,1.917248
7.537000,1.869091,1.920498
7.538000,1.868950,1.922612
7.539000,1.864935,1.920910
7.540000,1.866864,1.925823
7.541000,1.863876,1.922822
7.542000,1.860451,1.932799
7.543000,1.861349,1.927462
7.544000,1.861995,1.908997
7.545000,1.861226,1.918396
7.546000,1.861197,1.920200
7.547000,1.858878,1.919780
7.548000,1.856236,1.926616
7.549000,1.857217,1.929874
7.550000,1.853210,1.919317
7.551000,1.853919,1.926234
7.552000,1.852854,1.928896
7.553000,1.852374,1.934250
7.554000,1.850475,1.938406
7.555000,1.847937,1.924260
7.556000,1.847390,1.935370
7.557000,1.844184,1.925959
7.558000,1.845425,1.922701
7.559000,1.845836,1.917954
7.560000,1.840859,1.930559
7.561000,1.841841,1.933025
7.562000,1.840921,1.934265
7.563000,1.837914,1.928204
7.564000,1.832753,1.935953
7.565000,1.834996,1.933672
7.566000,1.834414,1.944200
7.567000,1.831704,1.946078
7.568000,1.832258,1.930306
7.569000,1.831983,1.938713
7.570000,1.830804,1.918698
7.571000,1.826586,1.931041
7.572000,1.828702,1.939015
7.573000,1.823972,1.953612
7.574000,1.824866,1.931319
7.575000,1.823126,1.931972
7.576000,1.822401,1.943666
7.577000,1.820427,1.927423
7.578000,1.818468,1.926392
7.579000,1.815551,1.937037
7.580000,1.813881,1.933509
7.581000,1.812758,1.944755
7.582000,1.814766,1.935978
7.583000,1.811455,1.943938
7.584000,1.808996,1.952102
7.585000,1.809081,1.925347
7.586000,1.805714,1.941146
7.587000,1.802735,1.930002
7.588000,1.803121,1.940019
7.589000,1.803268,1.943101
7.590000,1.801499,1.942978
7.591000,1.799442,1.933480
7.592000,1.796709,1.945967
7.593000,1.797167,1.936492
7.594000,1.796682,1.936348
7.595000,1.794600,1.931405
7.596000,1.792564,1.943299
7.597000,1.793341,1.927088
7.598000,1.790946,1.928657
7.599000,1.788431,1.925670
7.600000,1.785948,1.951609
7.601000,1.785693,1.930047
7.602000,1.785384,1.938346
7.603000,1.781594,1.930350
7.604000,1.779858,1.931832
7.605000,1.776301,1.952637
7.606000,1.774809,1.939261
7.607000,1.778492,1.951894
7.608000,1.774865,1.939384
7.609000,1.772950,1.948610
7.610000,1.771227,1.954604
7.611000,1.769007,1.950065
7.612000,1.769078,1.950605
7.613000,1.768190,1.955088
7.614000,1.764989,1.938758
7.615000,1.761696,1.959293
7.616000,1.760414,1.957164
7.617000,1.758846,1.942785
7.618000,1.761200,1.936126
7.619000,1.757900,1.944428
7.620000,1.753145,1.941612
7.621000,1.752284,1.959222
7.622000,1.753736,1.946765
7.623000,1.750484,1.939817
7.624000,1.746943,1.950019
7.625000,1.746473,1.965237
7.626000,1.745003,1.958731
7.627000,1.742368,1.950807
7.628000,1.741024,1.961814
7.629000,1.739539,1.960292
7.630000,1.736397,1.948278
7.631000,1.738889,1.962209
7.632000,1.735383,1.949840
7.633000,1.733619,1.937145
7.634000,1.732946,1.950733
7.635000,1.732727,1.953343
7.636000,1.728167,1.951414
7.637000,1.727557,1.954010
7.638000,1.723978,1.951240
7.639000,1.724761,1.946571
7.640000,1.724220,1.937827
7.641000,1.720427,1.959600
7.642000,1.723386,1.946463
7.643000,1.719049,1.972292
7.644000,1.719416,1.948828
7.645000,1.714682,1.942031
7.646000,1.713132,1.949575
7.647000,1.712012,1.946265
7.648000,1.710293,1.960874
7.649000,1.709006,1.950969
7.650000,1.705229,1.942207
7.651000,1.703380,1.957738
7.652000,1.702282,1.948739
7.653000,1.704258,1.952768
7.654000,1.702329,1.958525
7.655000,1.696514,1.945045
7.656000,1.694208,1.960681
7.657000,1.692194,1.953046
7.658000,1.690550,1.951774
7.659000,1.691409,1.950867
7.660000,1.688974,1.956802
7.661000,1.685724,1.948819
7.662000,1.686870,1.944681
7.663000,1.684847,1.957667
7.664000,1.682235,1.956796
7.665000,1.681038,1.951464
7.666000,1.677786,1.966038
7.667000,1.682149,1.959874
7.668000,1.675556,1.962334
7.669000,1.673255,1.958432
7.670000,1.674123,1.953976
7.671000,1.668535,1.952657
7.672000,1.670977,1.956952
7.673000,1.668772,1.950045
7.674000,1.663952,1.956079
7.675000,1.662925,1.959650
7.676000,1.658973,1.949012
7.677000,1.661502,1.962084
7.678000,1.658249,1.957425
7.679000,1.656446,1.969214
7.680000,1.652856,1.939286
7.681000,1.649675,1.955143
7.682000,1.650231,1.953877
7.683000,1.648734,1.953114
7.684000,1.649181,1.954308
7.685000,1.648026,1.943882
7.686000,1.644116,1.937789
7.687000,1.643911,1.962081
7.688000,1.642615,1.942730
7.689000,1.645019,1.941012
7.690000,1.637987,1.966920
7.691000,1.635562,1.956051
7.692000,1.633997,1.949108
7.693000,1.632599,1.962184
7.694000,1.629841,1.946197
7.695000,1.629383,1.959971
7.696000,1.630865,1.955132
7.697000,1.625188,1.948190
7.698000,1.626270,1.962253
7.699000,1.624579,1.947837
7.700000,1.621565,1.956292
7.701000,1.618438,1.961856
7.702000,1.618381,1.945249
7.703000,1.613966,1.941142
7.704000,1.616317,1.945326
7.705000,1.614242,1.959455
7.706000,1.610115,1.960592
7.707000,1.610495,1.960627
7.708000,1.607900,1.960210
7.709000,1.607155,1.940577
7.710000,1.604332,1.947865
7.711000,1.604775,1.942643
7.712000,1.599979,1.952571
7.713000,1.599569,1.947945
7.714000,1.596301,1.954456
7.715000,1.596728,1.949184
7.716000,1.596157,1.951090
7.717000,1.592997,1.951902
7.718000,1.590823,1.955281
7.719000,1.589024,1.946279
7.720000,1.587856,1.945700
7.721000,1.588035,1.960912
7.722000,1.584310,1.941291
7.723000,1.585554,1.943006
7.724000,1.579738,1.948416
7.725000,1.580568,1.943899
7.726000,1.578343,1.945646
7.727000,1.580438,1.952647
7.728000,1.574816,1.941436
7.729000,1.575536,1.951292
7.730000,1.572934,1.951925
7.731000,1.570326,1.939267
7.732000,1.568649,1.947053
7.733000,1.566772,1.935746
7.734000,1.564859,1.949670
7.735000,1.564226,1.945819
7.736000,1.561434,1.948435
7.737000,1.560506,1.946513
7.738000,1.561051,1.950610
7.739000,1.558868,1.950392
7.740000,1.557088,1.945926
7.741000,1.554431,1.949960
7.742000,1.554149,1.944268
7.743000,1.554631,1.958780
7.744000,1.549087,1.948486
7.745000,1.548267,1.942353
7.746000,1.545954,1.944432
7.747000,1.547320,1.935468
7.748000,1.545128,1.944794
7.749000,1.541532,1.939638
7.750000,1.542491,1.951378
7.751000,1.542669,1.944084
7.752000,1.539394,1.936556
7.753000,1.537136,1.945731
7.754000,1.533613,1.935621
7.755000,1.532168,1.951882
7.756000,1.530854,1.937040
7.757000,1.530113,1.928819
7.758000,1.529617,1.947752
7.759000,1.528360,1.924290
7.760000,1.524631,1.949983
7.761000,1.526993,1.941703
7.762000,1.523535,1.941187
7.763000,1.522870,1.954522
7.764000,1.521703,1.929782
7.765000,1.520636,1.933253
7.766000,1.519022,1.938412
7.767000,1.517772,1.953088
7.768000,1.516564,1.936255
7.769000,1.515152,1.926637
7.770000,1.512943,1.941059
7.771000,1.512722,1.929193
7.772000,1.511007,1.925355
7.773000,1.510124,1.929889
7.774000,1.506534,1.925545
7.775000,1.505937,1.922118
7.776000,1.506503,1.940003
7.777000,1.503709,1.938006
7.778000,1.502301,1.940014
7.779000,1.500391,1.940756
7.780000,1.498917,1.938344
7.781000,1.496250,1.929440
7.782000,1.500187,1.939720
7.783000,1.492660,1.934618
7.784000,1.493450,1.936469
7.785000,1.494329,1.927748
7.786000,1.491562,1.933174
7.787000,1.488690,1.929882
7.788000,1.486821,1.933603
7.789000,1.484458,1.950555
7.790000,1.485830,1.938480
7.791000,1.486206,1.929152
7.792000,1.482852,1.946725
7.793000,1.481328,1.933812
7.794000,1.480826,1.932843
7.795000,1.481191,1.925181
7.796000,1.481386,1.914212
7.797000,1.476181,1.927217
7.798000,1.479413,1.933893
7.799000,1.476560,1.927281
7.800000,1.475578,1.939572
7.801000,1.473842,1.933671
7.802000,1.473093,1.926998
7.803000,1.471053,1.924916
7.804000,1.467324,1.921785
7.805000,1.467121,1.928019
7.806000,1.467084,1.927400
7.807000,1.465212,1.930348
7.808000,1.464263,1.924338
7.809000,1.462058,1.914067
7.810000,1.460998,1.929946
7.811000,1.465491,1.923337
7.812000,1.459174,1.927466
7.813000,1.460476,1.944389
7.814000,1.457561,1.927155
7.815000,1.459206,1.912216
7.816000,1.455409,1.909206
7.817000,1.455786,1.920588
7.818000,1.457353,1.918587
7.819000,1.448958,1.929736
7.820000,1.450621,1.914900
7.821000,1.450434,1.932338
7.822000,1.448204,1.915294
7.823000,1.451826,1.921244
7.824000,1.446581,1.920228
7.825000,1.446061,1.910526
7.826000,1.448935,1.906502
7.827000,1.444975,1.920444
7.828000,1.444340,1.913761
7.829000,1.442734,1.932822
7.830000,1.441312,1.916260
7.831000,1.443542,1.923583
7.832000,1.439702,1.926286
7.833000,1.442025,1.919895
7.834000,1.439655,1.915699
7.835000,1.436874,1.917385
7.836000,1.439456,1.913479
7.837000,1.433988,1.917045
7.838000,1.436041,1.927191
7.839000,1.436290,1.914173
7.840000,1.432227,1.914921
7.841000,1.430863,1.920418
7.842000,1.428451,1.911461
7.843000,1.430026,1.922812
7.844000,1.432033,1.929354
7.845000,1.429074,1.919033
7.846000,1.429336,1.906552
7.847000,1.427719,1.922488
7.848000,1.426006,1.921609
7.849000,1.428167,1.913519
7.850000,1.429462,1.895784
7.851000,1.424784,1.899400
7.852000,1.424334,1.930005
7.853000,1.422203,1.925551
7.854000,1.423320,1.910603
7.855000,1.422542,1.915273
7.856000,1.419149,1.890555
7.857000,1.420622,1.916288
7.858000,1.421311,1.915826
7.859000,1.415999,1.927759
7.860000,1.418498,1.919371
7.861000,1.417417,1.918983
7.862000,1.415094,1.905536
7.863000,1.416140,1.913729
7.864000,1.414832,1.922496
7.865000,1.413228,1.903919
7.866000,1.415206,1.886170
7.867000,1.415748,1.914576
7.868000,1.414960,1.923304
7.869000,1.414431,1.912105
7.870000,1.412271,1.907772
7.871000,1.415070,1.897197
7.872000,1.410405,1.903088
7.873000,1.408395,1.917285
7.874000,1.410274,1.898288
7.875000,1.410629,1.915812
7.876000,1.408966,1.910838
7.877000,1.408335,1.916767
7.878000,1.409310,1.917231
7.879000,1.405054,1.921255
7.880000,1.405597,1.918533
7.881000,1.404531,1.920440
7.882000,1.407186,1.901847
7.883000,1.406501,1.911410
7.884000,1.405589,1.903452
7.885000,1.405221,1.912579
7.886000,1.407357,1.908312
7.887000,1.402437,1.913783
7.888000,1.402504,1.916358
7.889000,1.403858,1.907376
7.890000,1.404609,1.914074
7.891000,1.401033,1.899269
7.892000,1.402415,1.902755
7.893000,1.401528,1.898484
7.894000,1.401578,1.906604
7.895000,1.399361,1.913383
7.896000,1.400610,1.903820
7.897000,1.399630,1.916676
7.898000,1.401290,1.934236
7.899000,1.398889,1.900528
